fighter_url,Name,SLpM,Str. Acc.,SApM,Str. Def,TD Avg.,TD Acc.,TD Def.,Sub. Avg.,Height_inches,Weight_lbs,Height (inches),Weight (lbs),Reach (in),Wins,Losses,Draws,Age,STANCE_:Open Stance,STANCE_:Orthodox,STANCE_:Sideways,STANCE_:Southpaw,STANCE_:Switch,STANCE_Unknown
http://ufcstats.com/fighter-details/7447e9f28508106a,Mackenzie Dern,3.31,0.4,3.9,0.52,0.89,0.17,0.25,1.2,64.0,115.0,64.0,115.0,63.0,15,5,0,32.2,0,1,0,0,0,0
http://ufcstats.com/fighter-details/f2c91b67f71bbeab,Booker DeRousse,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,74.0,205.0,74.0,205.0,,6,5,0,44.2,0,0,0,0,0,1
http://ufcstats.com/fighter-details/6ad9058b7c7898b0,Tony DeSouza,1.12,0.52,1.57,0.41,2.25,0.42,0.4,1.5,72.0,170.0,72.0,170.0,70.0,11,4,0,50.9,0,0,0,1,0,0
http://ufcstats.com/fighter-details/140567899d98978a,Robelis Despaigne,2.11,0.59,2.54,0.46,0.0,0.0,0.5,0.0,79.0,265.0,79.0,265.0,84.0,5,2,0,36.8,0,1,0,0,0,0
http://ufcstats.com/fighter-details/48544433372ecfa6,Cory Devela,4.07,0.41,4.0,0.47,1.07,0.12,0.62,0.0,60.0,185.0,60.0,185.0,,16,7,0,,0,1,0,0,0,0
http://ufcstats.com/fighter-details/2bcc39af95d6f2e8,John Devine,1.52,0.18,2.28,0.57,0.0,0.0,0.0,0.0,,,,,,6,4,0,,0,0,0,0,0,1
http://ufcstats.com/fighter-details/75bbd2206a15319f,Edwin DeWees,1.53,0.33,6.19,0.39,2.18,0.66,0.0,3.3,73.0,185.0,73.0,185.0,,38,17,0,42.9,0,1,0,0,0,0
http://ufcstats.com/fighter-details/77d7295d1b22c694,Alessio Di Chirico,3.32,0.39,3.44,0.61,1.46,0.39,0.83,0.0,72.0,185.0,72.0,185.0,74.0,13,7,0,35.5,0,1,0,0,0,0
http://ufcstats.com/fighter-details/8126e4dff0cdf69e,Micol Di Segni,7.47,0.4,5.87,0.33,0.0,0.0,0.37,0.0,63.0,115.0,63.0,115.0,60.0,7,3,0,37.5,0,1,0,0,0,0
http://ufcstats.com/fighter-details/43563a32c3f10e95,Cyrille Diabate,4.06,0.71,1.78,0.6,1.17,0.83,0.53,0.2,78.0,205.0,78.0,205.0,81.0,19,10,1,51.7,0,0,0,1,0,0
http://ufcstats.com/fighter-details/8567466ae167216b,Thomas Diagne,4.53,0.48,4.53,0.63,2.0,1.0,0.66,0.0,73.0,154.0,73.0,154.0,,6,6,1,41.8,0,0,0,0,0,1
http://ufcstats.com/fighter-details/32c355b04fc57f3a,Marc Diakiese,2.54,0.4,2.64,0.52,3.29,0.43,0.66,0.0,70.0,155.0,70.0,155.0,73.0,17,7,0,32.3,0,1,0,0,0,0
http://ufcstats.com/fighter-details/f5f6419c5f00abad,Tyler Diamond,3.4,0.47,2.53,0.44,3.0,0.75,0.7,0.0,67.0,145.0,67.0,145.0,69.0,9,1,0,34.3,0,1,0,0,0,0
http://ufcstats.com/fighter-details/9edf2c9082cc2cd8,Blood Diamond,3.12,0.55,2.17,0.48,0.0,0.0,0.73,0.0,71.0,170.0,71.0,170.0,76.0,3,3,0,36.9,0,0,0,0,1,0
http://ufcstats.com/fighter-details/ee5df903f80c6816,Eldo Xavier Dias,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,71.0,180.0,71.0,180.0,,0,1,0,60.9,0,0,0,0,0,1
http://ufcstats.com/fighter-details/b5abaa65f87938eb,Rafael Dias,1.13,0.27,2.19,0.6,3.17,0.47,1.0,1.2,69.0,145.0,69.0,145.0,,17,12,2,45.7,0,1,0,0,0,0
http://ufcstats.com/fighter-details/ed209f6618c82e41,Hacran Dias,2.08,0.41,3.31,0.55,2.5,0.39,0.76,0.5,68.0,155.0,68.0,155.0,69.0,23,6,1,41.0,0,1,0,0,0,0
http://ufcstats.com/fighter-details/f7202b3130421d27,Victor Dias,2.87,0.44,5.8,0.55,5.0,0.41,0.0,0.0,66.0,125.0,66.0,125.0,69.0,11,3,0,34.5,0,1,0,0,0,0
http://ufcstats.com/fighter-details/33a86e839ad202d8,Luis Dias de Assis,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,170.0,,170.0,,15,5,0,29.6,0,0,0,0,0,1
http://ufcstats.com/fighter-details/f57a8a52ca401ed9,Nick Diaz,5.71,0.42,3.84,0.59,1.28,0.32,0.6,1.0,73.0,170.0,73.0,170.0,76.0,26,10,0,41.9,0,0,0,1,0,0
http://ufcstats.com/fighter-details/8355922d564b152c,Nate Diaz,4.57,0.45,3.77,0.52,1.05,0.3,0.41,1.3,72.0,170.0,72.0,170.0,76.0,22,13,0,40.2,0,0,0,1,0,0
http://ufcstats.com/fighter-details/5e7a48e469770615,Michael Diaz,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,260.0,,260.0,,1,2,0,,0,0,0,0,0,1
http://ufcstats.com/fighter-details/ceee5dd37253199a,Ryan Diaz,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,145.0,,145.0,,13,14,0,,0,0,0,0,0,1
http://ufcstats.com/fighter-details/bfa8f263815cfa2e,Adrian Diaz,0.48,0.42,3.84,0.51,2.4,0.5,0.0,0.0,70.0,145.0,70.0,145.0,,11,4,1,37.1,0,0,0,1,0,0
http://ufcstats.com/fighter-details/6967153c7edb4d87,Ozzy Diaz,6.44,0.5,7.23,0.59,0.0,0.0,0.5,0.0,76.0,185.0,76.0,185.0,79.0,10,3,0,34.6,0,1,0,0,0,0
http://ufcstats.com/fighter-details/2482ef3331a82e75,Mark Dickman,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,69.0,145.0,69.0,145.0,,11,3,0,40.9,0,0,0,0,0,1
http://ufcstats.com/fighter-details/414bddf0c80c41e1,Josh Diekmann,0.28,0.05,8.17,0.25,0.0,0.0,0.0,0.0,64.0,246.0,64.0,246.0,,15,8,0,48.7,0,0,0,0,0,1
http://ufcstats.com/fighter-details/31da66df48c0c1a0,Kyle Dietz,1.82,0.45,2.08,0.62,0.0,0.0,0.0,0.0,68.0,135.0,68.0,135.0,,5,2,0,39.1,0,1,0,0,0,0
http://ufcstats.com/fighter-details/eb42d4febfafefd1,Seth Dikun,1.45,0.26,2.18,0.55,0.0,0.0,0.45,0.9,70.0,135.0,70.0,135.0,69.0,9,8,0,44.9,0,1,0,0,0,0
http://ufcstats.com/fighter-details/c849740a3ff51931,TJ Dillashaw,5.09,0.41,3.47,0.62,1.56,0.3,0.77,0.8,66.0,135.0,66.0,135.0,67.0,18,5,0,39.4,0,1,0,0,0,0
http://ufcstats.com/fighter-details/b4f7a2d8ecc5e0c3,Ralph Dillon,0.34,0.14,0.69,0.6,0.0,0.0,0.0,0.0,74.0,205.0,74.0,205.0,,0,2,1,,0,1,0,0,0,0
http://ufcstats.com/fighter-details/cc2ad11b1f9d818b,Drew Dimanlig,3.7,0.73,3.17,0.2,0.0,0.0,0.0,0.0,,185.0,,185.0,,3,4,0,,0,0,0,0,0,1
http://ufcstats.com/fighter-details/e0664abaa023fd6f,Ding Meng,3.4,0.5,3.87,0.48,1.0,0.5,0.0,0.0,74.0,170.0,74.0,170.0,73.0,34,9,0,30.7,0,1,0,0,0,0
http://ufcstats.com/fighter-details/2d2239d0f6fa83dd,Rodolfo Marques Diniz,1.08,0.32,2.36,0.33,0.0,0.0,0.5,1.8,66.0,135.0,66.0,135.0,,23,9,1,41.4,0,0,0,0,0,1
http://ufcstats.com/fighter-details/25f9a5f3e8a52618,Jhonata Diniz,4.58,0.56,3.71,0.59,0.0,0.0,0.78,0.0,76.0,254.0,76.0,254.0,79.0,9,1,0,34.0,0,1,0,0,0,0
http://ufcstats.com/fighter-details/73eb2a552c92a821,Helio Dipp,0.6,0.25,1.8,0.62,0.0,0.0,0.5,0.0,77.0,185.0,77.0,185.0,,6,3,0,,0,1,0,0,0,0
http://ufcstats.com/fighter-details/ec7f7263bf36579b,Rico DiSciullo,1.71,0.33,4.41,0.56,0.0,0.0,0.0,0.0,68.0,135.0,68.0,135.0,,9,2,0,38.7,0,1,0,0,0,0
http://ufcstats.com/fighter-details/1db445a4468447d0,Matt Dixon,1.97,0.43,4.56,0.37,3.06,0.3,0.0,0.0,70.0,170.0,70.0,170.0,75.0,9,1,0,29.7,0,0,0,0,1,0
http://ufcstats.com/fighter-details/ad4e9055bf8cd04d,John Dixson,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,72.0,275.0,72.0,275.0,,15,22,0,,0,1,0,0,0,0
http://ufcstats.com/fighter-details/7c9aeba0c4d4bd78,Anthony Do,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,64.0,125.0,64.0,125.0,,4,2,0,,0,0,0,0,0,1
http://ufcstats.com/fighter-details/f50d95223751e6ca,Russell Doane,1.75,0.4,1.68,0.53,2.11,0.45,0.52,0.8,67.0,135.0,67.0,135.0,70.0,15,8,0,38.8,0,1,0,0,0,0
http://ufcstats.com/fighter-details/519e4fe37ce9ff75,Drew Dober,4.36,0.4,4.33,0.51,0.66,0.17,0.56,0.1,68.0,155.0,68.0,155.0,70.0,27,15,0,36.7,0,0,0,1,0,0
http://ufcstats.com/fighter-details/122ac9b816d8b71c,Shana Dobson,3.34,0.37,5.2,0.5,0.84,0.5,0.14,0.0,66.0,125.0,66.0,125.0,69.0,4,5,0,36.2,0,1,0,0,0,0
http://ufcstats.com/fighter-details/009c4420727149ea,AJ Dobson,4.29,0.46,5.31,0.46,1.67,0.75,0.65,0.3,73.0,185.0,73.0,185.0,76.0,7,3,0,33.4,0,1,0,0,0,0
http://ufcstats.com/fighter-details/c2a7623f398d9bd7,David Dodd,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,74.0,200.0,74.0,200.0,,4,7,0,51.7,0,1,0,0,0,0
http://ufcstats.com/fighter-details/99506df1af6c8b3b,John Dodson,3.2,0.4,3.58,0.61,0.71,0.28,0.82,0.0,63.0,135.0,63.0,135.0,66.0,22,12,0,40.7,0,1,0,0,0,0
http://ufcstats.com/fighter-details/dbaaf42313af90fa,Joe Doerksen,1.43,0.42,2.79,0.5,2.02,0.33,0.33,2.3,72.0,185.0,72.0,185.0,75.0,51,16,0,47.7,0,1,0,0,0,0
http://ufcstats.com/fighter-details/29b5791e51e7e832,Mike Dolce,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,71.0,185.0,71.0,185.0,,5,10,0,49.2,0,0,0,0,0,1
http://ufcstats.com/fighter-details/327d5f279895110d,Roman Dolidze,3.58,0.42,3.56,0.49,1.11,0.4,0.33,0.9,74.0,185.0,74.0,185.0,76.0,15,3,0,36.9,0,1,0,0,0,0
http://ufcstats.com/fighter-details/3bbcd63a016d9715,Cameron Dollar,5.04,0.38,2.94,0.61,0.0,0.0,0.0,0.0,71.0,155.0,71.0,155.0,,11,5,0,38.1,0,1,0,0,0,0
http://ufcstats.com/fighter-details/5d7bdab5e03e3216,CB Dollaway,2.65,0.47,2.58,0.54,3.55,0.54,0.62,1.2,74.0,185.0,74.0,185.0,76.0,17,9,0,41.9,0,1,0,0,0,0
http://ufcstats.com/fighter-details/4145caa2c999fbac,Dennis Dombrow,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,145.0,,145.0,,7,5,0,39.3,0,0,0,0,0,1
http://ufcstats.com/fighter-details/1a50e734bb54861a,OJ Dominguez,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,0,1,0,,0,0,0,0,0,1
http://ufcstats.com/fighter-details/1c610f900f9884ab,John Donaldson,1.21,0.23,4.22,0.51,0.0,0.0,0.0,0.0,68.0,145.0,68.0,145.0,,2,2,0,32.9,0,0,0,0,0,1
http://ufcstats.com/fighter-details/bad82b681819b272,Dong Huaxiang,3.5,0.59,3.13,0.65,4.0,0.44,1.0,0.0,63.0,115.0,63.0,115.0,61.0,12,3,0,26.8,0,0,0,0,1,0
http://ufcstats.com/fighter-details/7bc96507e4b38d3b,Cody Donovan,5.61,0.59,5.44,0.45,1.67,0.28,0.0,1.7,75.0,205.0,75.0,205.0,74.0,8,5,0,44.3,0,1,0,0,0,0
http://ufcstats.com/fighter-details/312f47c3d2f83ffa,Houston Dorr,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,73.0,210.0,73.0,210.0,,1,2,0,,0,1,0,0,0,0
http://ufcstats.com/fighter-details/6a2f7c151031653d,Rafael Dos Anjos,3.48,0.47,3.23,0.6,1.95,0.35,0.54,0.6,68.0,170.0,68.0,170.0,70.0,32,17,0,40.6,0,0,0,1,0,0
http://ufcstats.com/fighter-details/63def5a5662a6917,Junior Dos Santos,4.49,0.47,3.33,0.56,0.3,0.5,0.81,0.1,76.0,238.0,76.0,238.0,77.0,21,9,0,41.4,0,1,0,0,0,0
http://ufcstats.com/fighter-details/b51f6791c794e289,Geronimo dos Santos,1.09,0.33,8.73,0.41,0.0,0.0,0.33,0.0,75.0,264.0,75.0,264.0,,39,19,0,44.8,0,1,0,0,0,0
http://ufcstats.com/fighter-details/81b8b3fb019dc69d,Antonio Dos Santos,5.4,0.51,3.94,0.43,0.0,0.0,1.0,0.0,70.0,185.0,70.0,185.0,,6,4,0,36.9,0,1,0,0,0,0
http://ufcstats.com/fighter-details/bbc9ab95fa766493,Anderson Dos Santos,2.7,0.25,5.37,0.49,0.98,0.14,0.66,0.7,65.0,135.0,65.0,135.0,70.0,21,9,0,39.9,0,1,0,0,0,0
http://ufcstats.com/fighter-details/957562fdf68a725a,Acacio Dos Santos,1.27,0.41,1.4,0.43,0.0,0.0,0.31,0.0,76.0,205.0,76.0,205.0,79.0,14,5,0,33.7,0,1,0,0,0,0
http://ufcstats.com/fighter-details/02bb48869eb7ac8f,Rayanne dos Santos,4.57,0.4,6.47,0.59,0.5,0.14,0.8,0.0,62.0,115.0,62.0,115.0,62.0,14,9,0,30.0,0,1,0,0,0,0
http://ufcstats.com/fighter-details/5cdf5339728f580d,Felipe dos Santos,3.75,0.39,3.8,0.41,0.0,0.0,0.2,0.5,67.0,125.0,67.0,125.0,70.0,8,3,0,24.8,0,1,0,0,0,0
http://ufcstats.com/fighter-details/8ce87f7e3a9baed2,Tiago dos Santos e Silva,3.69,0.35,4.23,0.59,0.63,0.11,0.33,0.3,69.0,145.0,69.0,145.0,70.0,20,7,2,38.2,0,1,0,0,0,0
http://ufcstats.com/fighter-details/86cb6f5b1ca98dc0,Oleksandr Doskalchuk,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,66.0,125.0,66.0,125.0,,10,2,0,35.3,0,0,0,1,0,0
http://ufcstats.com/fighter-details/7cf0944b88966118,David Douglas,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,71.0,155.0,71.0,155.0,,9,7,0,43.8,0,0,0,0,0,1
http://ufcstats.com/fighter-details/ce3b669e39418414,Damion Douglas,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,170.0,,170.0,,4,1,0,,0,0,0,0,0,1
http://ufcstats.com/fighter-details/640a0f838f057a81,Lerryan Douglas,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,145.0,,145.0,,12,5,0,30.1,0,0,0,0,0,1
http://ufcstats.com/fighter-details/5159e6ee100c717e,Cedric Doumbe,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,70.0,170.0,70.0,170.0,,2,0,0,32.8,0,0,0,0,0,1
http://ufcstats.com/fighter-details/e780ccc79a209985,John Dowdy,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,0,1,0,,0,0,0,0,0,1
http://ufcstats.com/fighter-details/0d9312337fdce39a,Jordan Dowdy,2.11,0.44,2.63,0.5,0.0,0.0,0.0,0.0,,170.0,,170.0,,4,3,0,,0,0,0,0,0,1
http://ufcstats.com/fighter-details/a66395395b5f1394,Danny Downes,1.66,0.34,3.53,0.37,0.0,0.0,0.37,0.5,72.0,155.0,72.0,155.0,72.0,8,3,0,39.2,0,1,0,0,0,0
http://ufcstats.com/fighter-details/b05086131c6f5dc5,Derek Downey,0.32,1.0,3.36,0.12,2.4,0.16,0.0,0.0,73.0,185.0,73.0,185.0,,11,4,0,45.1,0,1,0,0,0,0
http://ufcstats.com/fighter-details/0509b954421bb327,John Doyle,3.5,0.44,10.51,0.27,0.0,0.0,0.0,0.0,71.0,205.0,71.0,205.0,,11,22,0,48.6,0,1,0,0,0,0
http://ufcstats.com/fighter-details/f9c7fe2682af3802,Edson Drago,1.16,0.4,2.39,0.36,0.0,0.0,0.55,0.0,76.0,220.0,76.0,220.0,,11,7,0,47.8,0,1,0,0,0,0
http://ufcstats.com/fighter-details/cb4bf812d9cb78b4,Jimmy Drago,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,170.0,,170.0,,7,2,0,30.3,0,0,0,0,0,1
http://ufcstats.com/fighter-details/c2c4052f58f54988,Anthony Drilich,5.8,0.31,5.07,0.4,0.0,0.0,0.55,0.0,65.0,125.0,65.0,125.0,65.0,8,2,0,31.3,0,0,0,1,0,0
http://ufcstats.com/fighter-details/e5e148d4363deff8,Kyle Driscoll,2.73,0.32,2.6,0.58,2.0,0.18,0.0,0.0,71.0,145.0,71.0,145.0,74.0,12,3,0,30.7,0,1,0,0,0,0
http://ufcstats.com/fighter-details/5fd834edd92c9e50,Chris Drumm,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,68.0,145.0,68.0,145.0,,0,1,0,,0,0,0,0,0,1
http://ufcstats.com/fighter-details/679a9054e2815943,Tomasz Drwal,3.29,0.38,2.26,0.57,3.55,0.6,0.82,0.4,73.0,205.0,73.0,205.0,76.0,21,5,1,43.4,0,1,0,0,0,0
http://ufcstats.com/fighter-details/d2a9be6bf2de624c,Robert Drysdale,0.0,0.0,0.0,0.0,7.32,1.0,0.0,21.9,75.0,205.0,75.0,205.0,,7,0,0,43.7,0,1,0,0,0,0
http://ufcstats.com/fighter-details/0d7b51c9d2649a6e,Dricus Du Plessis,6.12,0.48,4.9,0.54,2.55,0.5,0.5,0.7,73.0,185.0,73.0,185.0,76.0,23,2,0,31.4,0,0,0,0,1,0
http://ufcstats.com/fighter-details/706404da0775dcbc,Hugo Duarte,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,72.0,240.0,72.0,240.0,,6,3,0,56.9,0,1,0,0,0,0
http://ufcstats.com/fighter-details/29b5d32584e02d8d,Antonio Duarte,4.55,0.4,4.18,0.57,0.0,0.0,0.6,0.0,67.0,135.0,67.0,135.0,,19,7,0,,0,0,0,0,0,1
http://ufcstats.com/fighter-details/454c3e9d4cd4a1b3,Joe Duarte,2.27,0.38,4.0,0.53,3.0,0.5,0.69,1.0,,155.0,,155.0,,10,4,0,48.4,0,0,0,0,0,1
http://ufcstats.com/fighter-details/c3d2b9bcb4cead6b,Yuneisy Duben,13.53,0.48,10.75,0.53,0.0,0.0,0.0,0.0,64.0,125.0,64.0,125.0,65.0,6,1,0,28.9,0,1,0,0,0,0
http://ufcstats.com/fighter-details/ec322adbabbfa6e7,Matthieu Duclos,3.93,0.37,6.81,0.46,0.0,0.0,1.0,0.0,75.0,185.0,75.0,185.0,77.0,6,3,0,30.2,0,1,0,0,0,0
http://ufcstats.com/fighter-details/02f8fedc18cbd26c,Emily Ducote,7.45,0.52,7.84,0.57,0.2,0.14,0.94,0.0,62.0,115.0,62.0,115.0,63.0,13,9,0,31.5,0,1,0,0,0,0
http://ufcstats.com/fighter-details/6c9b66b43663f2f7,Viktoriia Dudakova,2.87,0.47,3.4,0.5,2.73,0.35,0.33,0.0,65.0,115.0,65.0,115.0,67.0,8,2,0,26.4,0,1,0,0,0,0
http://ufcstats.com/fighter-details/072a10e85f7d4bff,Milana Dudieva,0.87,0.31,3.43,0.58,2.34,0.45,0.0,0.0,63.0,135.0,63.0,135.0,,11,6,0,35.9,0,1,0,0,0,0
http://ufcstats.com/fighter-details/cb6c45b26b0a877a,Adin Duenas,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,66.0,145.0,66.0,145.0,,6,1,0,37.0,0,0,0,0,0,1
http://ufcstats.com/fighter-details/bda04c573563cc2e,Todd Duffee,5.93,0.37,2.87,0.56,0.72,0.25,0.9,0.0,75.0,260.0,75.0,260.0,78.0,9,3,0,39.5,0,1,0,0,0,0
http://ufcstats.com/fighter-details/654ae722109a0d31,Joe Duffy,2.68,0.34,3.78,0.54,0.96,0.66,0.64,0.7,70.0,155.0,70.0,155.0,73.0,16,5,0,37.3,0,1,0,0,0,0
http://ufcstats.com/fighter-details/cea51876d8a514a0,Jack Duffy,5.07,0.69,2.13,0.52,0.0,0.0,0.62,0.0,67.0,125.0,67.0,125.0,69.0,7,1,0,29.7,0,0,0,0,1,0
http://ufcstats.com/fighter-details/4ae4049426e0161d,Alexis Dufresne,1.33,0.27,3.33,0.6,1.5,0.5,0.5,0.0,69.0,135.0,69.0,135.0,,6,3,0,34.8,0,1,0,0,0,0
http://ufcstats.com/fighter-details/a7ddae0be8b78147,Jessamyn Duke,4.83,0.53,4.43,0.57,1.27,0.36,0.5,1.9,71.0,135.0,71.0,135.0,73.0,3,5,0,39.0,0,1,0,0,0,0
http://ufcstats.com/fighter-details/e803242fb2e41112,Islam Dulatov,8.78,0.54,4.24,0.5,2.2,1.0,1.0,0.0,75.0,170.0,75.0,170.0,75.0,12,1,0,26.9,0,1,0,0,0,0
http://ufcstats.com/fighter-details/a57cb948c4c70a47,Isaac Dulgarian,3.37,0.64,1.82,0.41,5.15,0.52,0.0,2.1,67.0,145.0,67.0,145.0,71.0,7,1,0,29.0,0,1,0,0,0,0
http://ufcstats.com/fighter-details/1a225f04aa6e0739,Kelly Dullanty,0.0,0.0,0.67,0.75,0.0,0.0,0.66,0.0,68.0,155.0,68.0,155.0,,4,2,0,47.6,0,1,0,0,0,0
http://ufcstats.com/fighter-details/4e6738062d469256,Sedriques Dumas,2.1,0.45,2.5,0.55,1.25,0.35,0.4,0.2,74.0,185.0,74.0,185.0,79.0,10,3,0,29.9,0,1,0,0,0,0
http://ufcstats.com/fighter-details/d3f5d33d61cd00c9,Norma Dumont,3.86,0.5,2.16,0.65,1.72,0.56,0.72,0.0,67.0,135.0,67.0,135.0,67.0,12,2,0,34.7,0,1,0,0,0,0
http://ufcstats.com/fighter-details/fd406a32a6fb3a29,Chris Duncan,4.2,0.45,3.63,0.47,4.1,0.43,0.37,0.6,70.0,155.0,70.0,155.0,71.0,13,2,0,32.1,0,1,0,0,0,0
http://ufcstats.com/fighter-details/a93f94c923c3a9cb,Christian Leroy Duncan,4.75,0.59,3.01,0.51,0.24,0.11,0.72,0.0,74.0,185.0,74.0,185.0,79.0,11,2,0,29.9,0,0,0,0,1,0
http://ufcstats.com/fighter-details/e5c9de15bb58b1c6,Evan Dunham,5.33,0.39,3.54,0.61,1.82,0.33,0.79,1.0,70.0,155.0,70.0,155.0,70.0,18,9,1,43.5,0,0,0,1,0,0
http://ufcstats.com/fighter-details/31732a614e7a3d1d,Alex Dunworth,1.94,0.31,8.71,0.35,0.0,0.0,0.5,0.0,68.0,155.0,68.0,155.0,,2,2,0,,0,0,0,0,0,1
http://ufcstats.com/fighter-details/e979c76341f19b22,Tom Duquesnoy,3.83,0.45,5.3,0.62,0.42,0.25,0.46,0.0,67.0,135.0,67.0,135.0,68.0,16,2,0,32.0,0,1,0,0,0,0
http://ufcstats.com/fighter-details/6b7c7460855dbbb9,Albert Duraev,2.99,0.4,3.01,0.59,1.97,0.29,0.66,0.6,71.0,185.0,71.0,185.0,75.0,16,5,0,36.4,0,1,0,0,0,0
http://ufcstats.com/fighter-details/4417980b3e798abf,Reuben Duran,3.19,0.49,2.61,0.5,0.98,0.23,0.25,0.7,67.0,135.0,67.0,135.0,71.0,11,7,1,42.0,0,1,0,0,0,0
http://ufcstats.com/fighter-details/7f6ed67d3ed3c036,Cody Durden,3.44,0.44,4.35,0.5,4.13,0.47,0.73,0.7,67.0,125.0,67.0,125.0,67.0,17,8,1,34.2,0,0,0,1,0,0
http://ufcstats.com/fighter-details/2153a7f8396a46cc,Luiz Dutra,3.92,0.5,4.8,0.41,0.0,0.0,1.0,0.0,71.0,170.0,71.0,170.0,,13,6,1,43.1,0,1,0,0,0,0
http://ufcstats.com/fighter-details/43db649da89fac4b,Rilley Dutro,4.74,0.54,5.95,0.33,0.0,0.0,0.83,0.0,68.0,125.0,68.0,125.0,,11,4,0,37.8,0,1,0,0,0,0
http://ufcstats.com/fighter-details/7df4d3c38792b083,Bill Duvall,0.0,0.0,2.4,0.4,0.0,0.0,0.0,0.0,74.0,185.0,74.0,185.0,,1,2,0,,0,0,0,1,0,0
http://ufcstats.com/fighter-details/c03520b5c88ed6b4,Merab Dvalishvili,4.31,0.42,2.48,0.56,5.84,0.35,0.82,0.3,66.0,135.0,66.0,135.0,68.0,20,4,0,34.4,0,1,0,0,0,0
http://ufcstats.com/fighter-details/9ada30894bf04e19,David Dvorak,3.48,0.43,3.29,0.59,0.58,0.3,0.7,0.2,65.0,125.0,65.0,125.0,68.0,20,6,0,33.0,0,1,0,0,0,0
http://ufcstats.com/fighter-details/8f0d576beba1cfcd,Matt Dwyer,2.57,0.34,3.24,0.54,0.44,0.1,0.6,0.0,76.0,170.0,76.0,170.0,76.0,9,4,0,35.5,0,1,0,0,0,0
http://ufcstats.com/fighter-details/55ed59d541f8b90c,Rolando Dy,3.04,0.37,4.47,0.52,0.3,0.2,0.68,0.0,68.0,145.0,68.0,145.0,69.0,9,7,1,34.9,0,1,0,0,0,0
http://ufcstats.com/fighter-details/cfbb3edab781dfd2,Shanelle Dyer,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,125.0,,125.0,,6,0,0,24.2,0,0,0,0,0,1
http://ufcstats.com/fighter-details/ee457ef1e1c326c1,Ben Earwood,0.5,0.55,0.2,0.33,3.0,1.0,0.0,0.0,68.0,170.0,68.0,170.0,,12,3,0,,0,1,0,0,0,0
http://ufcstats.com/fighter-details/5713c1d2fac539ac,Cody East,4.15,0.43,7.32,0.4,3.97,1.0,0.16,0.0,75.0,245.0,75.0,245.0,,12,3,0,37.0,0,1,0,0,0,0
http://ufcstats.com/fighter-details/05866d8c3a321856,Marvin Eastman,2.21,0.35,3.92,0.42,1.38,0.33,0.81,0.0,69.0,185.0,69.0,185.0,73.0,18,15,1,54.0,0,1,0,0,0,0
http://ufcstats.com/fighter-details/bc7230f231701d66,Mike Easton,3.51,0.37,4.28,0.61,0.75,0.22,0.66,0.0,66.0,135.0,66.0,135.0,70.0,13,6,0,41.4,0,0,0,1,0,0
http://ufcstats.com/fighter-details/4acb99524a9a81ab,Maurice Eazel,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,67.0,135.0,67.0,135.0,,7,15,0,,0,0,0,0,0,1
http://ufcstats.com/fighter-details/ec421d5de0aea624,Vincent Eazelle,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,71.0,155.0,71.0,155.0,,9,2,0,44.5,0,0,0,0,0,1
http://ufcstats.com/fighter-details/a5b0bd216d8ba84e,Ross Ebanez,0.74,0.5,0.74,0.62,3.7,1.0,0.0,0.0,69.0,154.0,69.0,154.0,,20,10,0,50.1,0,0,0,1,0,0
http://ufcstats.com/fighter-details/32ba186f4b0e3267,Brian Ebersole,2.32,0.49,2.14,0.56,1.7,0.23,0.61,0.1,72.0,170.0,72.0,170.0,73.0,51,18,1,44.6,0,0,0,1,0,0
